"","room","batch","round","condition","team","task","n","teamMeanViability","teamMedianViability","groupManipulationCheck","teamProportionFracture","teamMembers","viabilityZ","teamFracture","fracture"
"324","C",1553198462284,2,"masked","B","creative",3,57.3333333333333,56,0,0.333333333333333,"dcghf0pap5eYRZ8pAAAp, hu_D99PbSt6w3VGzAAAt, j9x4_tMuruFQyPFCAAAk",0.20198919983764,FALSE,0
"325","C",1553198462284,3,"masked","Ap","creative",3,59.6666666666667,67,0.666666666666667,0,"a2Vp3vkafALK6aPRAAAX, FK5YA_96ZnlNZ2OzAAAl, j9x4_tMuruFQyPFCAAAk",0.474541169633242,FALSE,0
"326","C",1553198462284,4,"masked","B","creative",3,53.3333333333333,53,0.666666666666667,0.666666666666667,"dcghf0pap5eYRZ8pAAAp, EdqYvTkCVg2DOAcDAAA7, FK5YA_96ZnlNZ2OzAAAl",-0.265242748383393,TRUE,1
"327","C",1553199661488,2,"masked","B","creative",3,55.6666666666667,56,0.333333333333333,0.333333333333333,"531AB2Hj00lS6U2RAAA0, ffnImTMCg54kj4QoAAAv, YmRcxEiBlXxuy9tvAAAd",0.00730922141220915,FALSE,0
"328","C",1553199661488,4,"masked","B","creative",3,70,70,0.333333333333333,0.333333333333333,"74sjBBdvRPHi6QXmAAAG, Qo7t0gFaP5pjZ3h3AABK, YmRcxEiBlXxuy9tvAAAd",1.68155703587091,FALSE,0
"329","C",1553200861903,2,"unmasked","A","creative",3,59.3333333333333,61,0.666666666666667,0,"hkXQj3tuzPpae3K_AAAn, HPRfId9fBLwHS0lCAAAd, O673k6Gb8Xzhf0u_AAAx",0.435605173948156,FALSE,0
"330","C",1553200861903,4,"unmasked","Ap","creative",3,57.6666666666667,57,0.666666666666667,0,"hkXQj3tuzPpae3K_AAAn, HPRfId9fBLwHS0lCAAAd, O673k6Gb8Xzhf0u_AAAx",0.240925195522725,FALSE,0
"331","C",1553201461913,2,"masked","A","creative",3,59.3333333333333,58,0,0,"Gv__BLrkN5dTvSIRAAA9, pOHbsNe2k7snHZQMAAAU, VPW7m3yFYl6Ud9cfAAA0",0.435605173948156,FALSE,0
"332","C",1553201461913,3,"masked","B","creative",4,57.25,56,0,0,"Gv__BLrkN5dTvSIRAAA9, P3UikFp9SkQmNfT1AAAw, pHkzLMaZ7OEhJ-w4AAAX, pR-ABl0n7BMphjvpAAAN",0.192255200916368,FALSE,0
"333","C",1553201461913,4,"masked","Ap","creative",3,58.6666666666667,56,0,0.666666666666667,"Gv__BLrkN5dTvSIRAAA9, pOHbsNe2k7snHZQMAAAU, VPW7m3yFYl6Ud9cfAAA0",0.357733182577983,TRUE,1
"334","C",1553947861412,1,"masked","A","cognative-conflic",3,61.3333333333333,59,0,0,"-mmNLQjrTZ9b4qSSAAAO, AOq2-rzsCx7T0AGFAAAs, GJNkMMU0GPXtqMywAAAk",0.669221148058672,FALSE,0
"335","C",1553947861412,3,"masked","B","cognative-conflic",3,70,70,0,0,"-mmNLQjrTZ9b4qSSAAAO, 5ulpFCSybS9x1uhLAAAW, PE-9gFVCer6yedYZAAAM",1.68155703587091,FALSE,0
"336","C",1553947861412,4,"masked","Ap","cognative-conflic",3,53,53,0,0.333333333333333,"-mmNLQjrTZ9b4qSSAAAO, AOq2-rzsCx7T0AGFAAAs, GJNkMMU0GPXtqMywAAAk",-0.304178744068479,FALSE,0
"337","C",1553951462177,1,"unmasked","B","cognative-conflic",3,39.6666666666667,37,0.333333333333333,0.666666666666667,"10lDxPxO46B2fZxxAAAh, OIT2fQRemTXCckJJAAAP, twEoIuQG8orudizdAAAF",-1.86161857147192,TRUE,1
"338","C",1553951462177,3,"unmasked","B","cognative-conflic",4,46.5,49.5,0.25,0.75,"8YABrXwNUlWHMaR6AAAN, kDDij7Ee-NnVKjTiAAAW, O5rq5aUJH-yHdtbUAAAM, twEoIuQG8orudizdAAAF",-1.06343065992766,TRUE,1
"339","C",1553955062019,1,"unmasked","A","cognative-conflic",3,58.6666666666667,56,0.666666666666667,0,"4oWK4t-9qbc_zwKBAAAW, FGh4JP4ge8CxPoyjAAAj, JxV2EIHlQ9anzMrDAAAy",0.357733182577983,FALSE,0
"340","C",1553955062019,2,"unmasked","B","cognative-conflic",3,47,54,0.333333333333333,0,"FGh4JP4ge8CxPoyjAAAj, kqma6WUsAlEdS3ceAAAo, P_yVZQq6ADiBvvljAAAf",-1.00502666640003,FALSE,0
"341","C",1553955062019,4,"unmasked","Ap","cognative-conflic",3,46.6666666666667,56,0.666666666666667,0.333333333333333,"4oWK4t-9qbc_zwKBAAAW, FGh4JP4ge8CxPoyjAAAj, JxV2EIHlQ9anzMrDAAAy",-1.04396266208511,FALSE,0
"342","C",1553964662265,1,"unmasked","A","creative",3,34.6666666666667,34,0.666666666666667,0.333333333333333,"-cXw_4wQ_QkbOEu8AAAV, n_N6QDRy53-OnI12AAAM, OgqPe0nMQ_pH29n1AAAo",-2.44565850674821,FALSE,0
"343","C",1553964662265,2,"unmasked","B","creative",3,59.3333333333333,61,0.666666666666667,0.333333333333333,"BdVqkvGoxhczF93GAAAi, goRxeQ3Cljr3_sz1AAAW, OgqPe0nMQ_pH29n1AAAo",0.435605173948156,FALSE,0
"344","C",1553964662265,3,"unmasked","Ap","creative",3,52.3333333333333,51,0.666666666666667,0.333333333333333,"-cXw_4wQ_QkbOEu8AAAV, n_N6QDRy53-OnI12AAAM, OgqPe0nMQ_pH29n1AAAo",-0.382050735438651,FALSE,0
"345","C",1553964662265,4,"unmasked","B","creative",3,62.3333333333333,66,0.333333333333333,0,"8XwtXJwgLuLMpcNBAAAc, BdVqkvGoxhczF93GAAAi, n_N6QDRy53-OnI12AAAM",0.78602913511393,FALSE,0
"346","C",1553965861830,1,"unmasked","A","cognative-conflic",4,57,61.5,1,0.25,"1N8Iecp818rFFpaUAAAS, 8LFVyGvNL7B6wkcUAAAr, nXF69s1tENutPCGRAAA2, QdqUWJrv_2qOxSwkAAAi",0.163053204152554,FALSE,0
"347","C",1553965861830,2,"unmasked","B","cognative-conflic",4,54,60,0.5,0,"6YpVMY9ykbc__7qcAAAL, bWGuh2dOvIJmSTIaAAA1, nExZk0OuMLRdaLWOAAA0, QdqUWJrv_2qOxSwkAAAi",-0.187370757013221,FALSE,0
"348","C",1553965861830,3,"unmasked","B","cognative-conflic",3,46,54,0.666666666666667,0,"1N8Iecp818rFFpaUAAAS, 6YpVMY9ykbc__7qcAAAL, Y8HHaXgv3Sqw28SaAAAu",-1.12183465345529,FALSE,0
"349","C",1553965861830,4,"unmasked","Ap","cognative-conflic",4,64.75,70,1,0.25,"1N8Iecp818rFFpaUAAAS, 8LFVyGvNL7B6wkcUAAAr, nXF69s1tENutPCGRAAA2, QdqUWJrv_2qOxSwkAAAi",1.0683151038308,FALSE,0
"350","C",1553967661884,1,"unmasked","B","cognative-conflic",3,52.3333333333333,54,0.666666666666667,0,"bUlqR-Kr-AlidRj-AAAX, kz0tyiXeGnb8zxDlAAAZ, X6kI-Uq-EBoNaZ7AAAAV",-0.382050735438651,FALSE,0
"351","C",1553970661523,1,"masked","A","cognative-conflic",4,68.5,70,0.25,0.25,"ePhtgRLbJMytRcO_AAAG, GTCJMiQkw5im12FeAAAi, IjyN6pjtF58Dl4fPAAAd, tAFty2_vxPkE6cc5AAAP",1.50634505528802,FALSE,0
"352","C",1553970661523,3,"masked","B","cognative-conflic",3,69.3333333333333,70,0.333333333333333,0,"GTCJMiQkw5im12FeAAAi, Of_bsC7GLyNuUkukAAAL, VJJtcV9YAMRz_8s-AAAg",1.60368504450074,FALSE,0
"353","C",1553970661523,4,"masked","Ap","cognative-conflic",4,64,65,0.25,0.25,"ePhtgRLbJMytRcO_AAAG, GTCJMiQkw5im12FeAAAi, IjyN6pjtF58Dl4fPAAAd, tAFty2_vxPkE6cc5AAAP",0.98070911353936,FALSE,0
"354","C",1553972461592,1,"masked","A","cognative-conflic",3,53,52,0.333333333333333,0.333333333333333,"DRsuiIAVaSCnnq3SAAAo, rjW3uugg5GUef0XYAAAM, Ts9iPKl7tlQejYDZAAAw",-0.304178744068479,FALSE,0
"355","C",1553972461592,3,"masked","Ap","cognative-conflic",3,49.3333333333333,56,0.333333333333333,0.333333333333333,"DRsuiIAVaSCnnq3SAAAo, rjW3uugg5GUef0XYAAAM, Ts9iPKl7tlQejYDZAAAw",-0.732474696604425,FALSE,0
"356","C",1553972461592,4,"masked","B","cognative-conflic",3,52.3333333333333,56,0,0.333333333333333,"-_4q0roojpIHll3UAAAh, DRsuiIAVaSCnnq3SAAAo, Twz3JLYbcK4D7IjsAAAI",-0.382050735438651,FALSE,0
"357","C",1553973662021,3,"masked","B","cognative-conflic",3,64.3333333333333,62,0.333333333333333,0,"E9CnP7Ll6SLyHfXPAAA8, Mnl_1PPY7KorXtCdAAA4, zdOfICVGRWA8AX_oAAA2",1.01964510922445,FALSE,0
"358","C",1553974262035,1,"unmasked","A","cognative-conflic",4,54,53,0.75,0.25,"1rj-arvtanKQBD16AAA0, hGNvh1WQyhtX-bTyAAAU, S6_POVnjz_mlPG_KAAAH, vmGlVLNvumTvt2U6AAA5",-0.187370757013221,FALSE,0
"359","C",1553974262035,2,"unmasked","B","cognative-conflic",3,40.3333333333333,35,0.333333333333333,1,"dIzr7om_gITQ94IpAAAa, MONxT1hffPZlQ09hAAAg, vmGlVLNvumTvt2U6AAA5",-1.78374658010175,TRUE,1
"360","C",1553974262035,3,"unmasked","Ap","cognative-conflic",4,52.75,56.5,0.75,0.5,"1rj-arvtanKQBD16AAA0, hGNvh1WQyhtX-bTyAAAU, S6_POVnjz_mlPG_KAAAH, vmGlVLNvumTvt2U6AAA5",-0.333380740832293,TRUE,1
"361","C",1553974262035,4,"unmasked","B","cognative-conflic",3,54,56,0.666666666666667,0,"AIi08aTUKOE1-8WgAAAN, d6GuK5dCmmickYExAAAG, S6_POVnjz_mlPG_KAAAH",-0.187370757013221,FALSE,0
"362","C",1553976061391,2,"masked","B","cognative-conflic",3,60.6666666666667,56,0,0,"65mr24gmCiYNzZJBAAAa, ERwTYp_GjcMoLhbIAAAy, RIdBBCRDpoFzfFhlAAAo",0.5913491566885,FALSE,0
"363","C",1553976662210,1,"unmasked","A","cognative-conflic",4,62.75,63,0.75,0,"07oIuhPVIL4_jXRWAAAV, LQcaDS22kjbe2ycKAAAd, tiDZuJ3rJH9K7O3iAAA7, uyn8UR2_vAMO6_DSAAAX",0.834699129720288,FALSE,0
"364","C",1553976662210,2,"unmasked","B","cognative-conflic",4,60.75,58.5,0.5,0.25,"07oIuhPVIL4_jXRWAAAV, 59JJJtCgMuMGgtjHAAAF, LH4GyLyY6zdLbSLxAAAI, qO_pbs-h1ZJ3qMnyAAAl",0.601083155609772,FALSE,0
"365","C",1553976662210,3,"unmasked","Ap","cognative-conflic",4,54.5,53.5,0.75,0,"07oIuhPVIL4_jXRWAAAV, LQcaDS22kjbe2ycKAAAd, tiDZuJ3rJH9K7O3iAAA7, uyn8UR2_vAMO6_DSAAAX",-0.128966763485592,FALSE,0
"366","C",1553976662210,4,"unmasked","B","cognative-conflic",4,48,52,0.5,0.75,"07oIuhPVIL4_jXRWAAAV, 6UVLWObNSM271IkHAAAv, bO5PfDiawGDHtkgkAAA4, hd9_Oze5lngfYvPdAAAa",-0.88821867934477,TRUE,1
"367","C",1553977861621,2,"masked","B","cognative-conflic",4,58.25,63,0,0.5,"Bi895yRVxRl2GQpXAAAo, hZI1G-yXjYN6ByBwAAAM, lzVNTwjqkvqnhkfrAAAc, rpgYYMBc_8gj0ax0AAAq",0.309063187971626,TRUE,1
"368","C",1554033661603,1,"unmasked","A","cognative-conflic",3,55.3333333333333,56,0,0,"6rAcfvLwgJ3kUNYkAAAb, 9vq_bgfuy20DK0VtAAAX, ELE19YDa22Jov4pSAAAO",-0.0316267742728763,FALSE,0
"369","C",1554033661603,2,"unmasked","B","cognative-conflic",3,47.3333333333333,53,1,0.666666666666667,"_jgJUBS27tJRdieMAAAM, jnW1tFyKHUiW-VIDAAAC, TacLzAkJT1ON_OxwAAAZ",-0.966090670714941,TRUE,1
"370","C",1554033661603,3,"unmasked","B","cognative-conflic",4,41.25,40.5,0.5,0.25,"ELE19YDa22Jov4pSAAAO, jnW1tFyKHUiW-VIDAAAC, p_w6N0NGVbPK2MiHAAAD, XzpG7g3K9DoBsyrVAAAG",-1.67667259196776,FALSE,0
"371","C",1554033661603,4,"unmasked","Ap","cognative-conflic",3,58.3333333333333,56,0,0,"6rAcfvLwgJ3kUNYkAAAb, 9vq_bgfuy20DK0VtAAAX, ELE19YDa22Jov4pSAAAO",0.318797186892898,FALSE,0
"372","C",1554043261926,1,"unmasked","A","cognative-conflic",3,56,51,0.666666666666667,0,"3VkvyFs3RIhii-7JAAA4, DRzT2H7b--wkqFOSAABa, ZZZRupuCHl2pviG9AAAo",0.0462452170972955,FALSE,0
"373","C",1554043261926,2,"unmasked","B","cognative-conflic",4,45.75,48.5,0.5,0,"3VkvyFs3RIhii-7JAAA4, 4QIYdwGRgxevsIvYAAA0, dgxqoLjQO9nxr_yHAAAv, qhkj5VlK8rsTPz_nAABZ",-1.1510366502191,FALSE,0
"374","C",1554043261926,3,"unmasked","Ap","cognative-conflic",3,61.6666666666667,59,0.666666666666667,0,"3VkvyFs3RIhii-7JAAA4, DRzT2H7b--wkqFOSAABa, ZZZRupuCHl2pviG9AAAo",0.708157143743758,FALSE,0
"375","C",1554043861941,1,"masked","B","cognative-conflic",4,62.75,63,0,0,"-vyZvs2bd2adYNTBAAAs, AN4dPSKTefREYo74AAAw, w6n8OgWlYDX-rBfXAAAM, YxBGj3yAksY8fwMUAAAS",0.834699129720288,FALSE,0
"376","C",1554043861941,2,"masked","A","cognative-conflic",4,62,62.5,0,0,"91ZyqTAx7P9jFvn7AAAN, QHhtj0JtXpMEser4AAA3, SIohIVJpkf0QLBAiAAAo, YxBGj3yAksY8fwMUAAAS",0.747093139428844,FALSE,0
"377","C",1554043861941,3,"masked","B","cognative-conflic",3,63.6666666666667,69,0,0.333333333333333,"-vyZvs2bd2adYNTBAAAs, SIohIVJpkf0QLBAiAAAo, t7hPjHspNw8Y0QNvAAAe",0.941773117854274,FALSE,0
"378","C",1554043861941,4,"masked","Ap","cognative-conflic",4,55.75,59,0,0.25,"91ZyqTAx7P9jFvn7AAAN, QHhtj0JtXpMEser4AAA3, SIohIVJpkf0QLBAiAAAo, YxBGj3yAksY8fwMUAAAS",0.0170432203334809,FALSE,0
"379","C",1554046261645,1,"masked","B","cognative-conflic",3,53.3333333333333,55,0,0,"asxkv9Dt8uFEtJEdAAA3, FDjKGQ84plej41uwAAAc, jisSjPL_8wbgE_AZAAAP",-0.265242748383393,FALSE,0
"380","C",1554046261645,2,"masked","A","cognative-conflic",3,59.3333333333333,56,0,0,"D7SyU5GM9AoJQmQlAAAZ, jisSjPL_8wbgE_AZAAAP, kU5fm2b87MZmHt5jAAAV",0.435605173948156,FALSE,0
"381","C",1554046261645,3,"masked","B","cognative-conflic",3,59.6666666666667,57,0,0,"11i2Zy42S-OeOCrJAAAw, hraGiO6APgF3ACrmAAAo, jisSjPL_8wbgE_AZAAAP",0.474541169633242,FALSE,0
"382","C",1554046261645,4,"masked","Ap","cognative-conflic",3,49.6666666666667,43,0,0.333333333333333,"D7SyU5GM9AoJQmQlAAAZ, jisSjPL_8wbgE_AZAAAP, kU5fm2b87MZmHt5jAAAV",-0.69353870091934,FALSE,0
"383","C",1554048061707,2,"masked","A","cognative-conflic",3,47,47,0.333333333333333,0,"1HEfz9pArECNPj_ZAAAU, SNpzR9RDb1xWYyj7AAAN, YdoOHiWv0qjpl1HtAAAO",-1.00502666640003,FALSE,0
"384","C",1554048061707,4,"masked","Ap","cognative-conflic",3,53,53,0.333333333333333,0,"1HEfz9pArECNPj_ZAAAU, SNpzR9RDb1xWYyj7AAAN, YdoOHiWv0qjpl1HtAAAO",-0.304178744068479,FALSE,0
"385","C",1554053462067,3,"masked","B","cognative-conflic",3,58.6666666666667,64,0,0.333333333333333,"0zrmQlbpJsWZh6UkAAAI, 75XvXEeSQbUI4EN_AAAo, w-Adgt_tOQ0aD2TpAAAk",0.357733182577983,FALSE,0
"386","C",1554055862256,1,"masked","A","cognative-conflic",4,49.25,53.5,0.5,0.5,"e1j6af2cCJHrorITAAAW, mppuDC84DcEhQVKMAAAQ, XN2m26IdG3Dbz9tLAAA4, XuZiMzeRD7VKQWOEAAAj",-0.742208695525697,TRUE,1
"387","C",1554055862256,2,"masked","B","cognative-conflic",4,58,58.5,0.25,0.25,"_GSPzXR7JXTpSsNvAAAq, Ne60TgrIxBSApH_8AAA-, Pas9K6ntcTB-uKqoAAAu, XuZiMzeRD7VKQWOEAAAj",0.279861191207812,FALSE,0
"388","C",1554055862256,3,"masked","B","cognative-conflic",3,68.6666666666667,70,0.666666666666667,0.333333333333333,"4EDStJfCQ-gxby_HAAAz, Pas9K6ntcTB-uKqoAAAu, XN2m26IdG3Dbz9tLAAA4",1.52581305313057,FALSE,0
"389","C",1554055862256,4,"masked","Ap","cognative-conflic",4,63,63,0.5,0,"e1j6af2cCJHrorITAAAW, mppuDC84DcEhQVKMAAAQ, XN2m26IdG3Dbz9tLAAA4, XuZiMzeRD7VKQWOEAAAj",0.863901126484102,FALSE,0
"390","C",1554057662196,1,"unmasked","A","cognative-conflic",4,51,51.5,0.75,0,"2Ij7vrXEkg9PENb5AAAe, FTwD0QHhuhOwUUvZAAAo, ktkQIWm6GqZmD5niAAAp, mo6DZbTuka8er-hfAABK",-0.537794718178995,FALSE,0
"391","C",1554057662196,2,"unmasked","B","cognative-conflic",4,48.5,55,0.75,0.75,"-xxZe6-gbfemmz3SAAA1, 2Ij7vrXEkg9PENb5AAAe, CGdMgYHynWeDmPylAABU, lLfYes-DPlwcrkN_AABI",-0.82981468581714,TRUE,1
"392","C",1554057662196,3,"unmasked","B","cognative-conflic",3,61,60,1,0.333333333333333,"-xxZe6-gbfemmz3SAAA1, ktkQIWm6GqZmD5niAAAp, zv-yySf-Fa8L4yD5AAA2",0.630285152373586,FALSE,0
"393","C",1554057662196,4,"unmasked","Ap","cognative-conflic",4,51,48.5,0.75,0.25,"2Ij7vrXEkg9PENb5AAAe, FTwD0QHhuhOwUUvZAAAo, ktkQIWm6GqZmD5niAAAp, mo6DZbTuka8er-hfAABK",-0.537794718178995,FALSE,0
"394","C",1554207061461,2,"masked","B","intellective",4,58.75,63,0,0.25,"cSAhk259tr-ZSmRuAAAD, iGz1IHFkKkuIcVG0AAAY, q8jXfNjRd9p_eSY3AAAh, tx6uJxRnTsMmLWyQAAAq",0.367467181499255,FALSE,0
"395","C",1554208261482,1,"masked","A","intellective",3,61,62,0.333333333333333,0,"CxsMYvySIkOo03c1AAAs, KerHP6P25LfLoyD8AAAt, uu1XvoTbBhGK821yAABI",0.630285152373586,FALSE,0
"396","C",1554208261482,2,"masked","B","intellective",3,51,54,0.333333333333333,0.333333333333333,"KerHP6P25LfLoyD8AAAt, WW94lKlbeHlNr8GpAAA4, ybW__phCy1dzWBd-AABC",-0.537794718178995,FALSE,0
"397","C",1554208261482,3,"masked","B","intellective",3,50.3333333333333,52,0.666666666666667,0,"fPK2iiSh_k-ihDNwAAAW, uu1XvoTbBhGK821yAABI, ybW__phCy1dzWBd-AABC",-0.615666709549167,FALSE,0
"398","C",1554208261482,4,"masked","Ap","intellective",3,52.6666666666667,61,0.333333333333333,0.333333333333333,"CxsMYvySIkOo03c1AAAs, KerHP6P25LfLoyD8AAAt, uu1XvoTbBhGK821yAABI",-0.343114739753565,FALSE,0
"399","C",1554208861493,2,"unmasked","B","intellective",3,57.6666666666667,56,1,0.333333333333333,"72B1I8kv--Ne_uXXAAAK, 9EiYvzip66uOO21bAABQ, hmoByxUgDuF6mUYoAABP",0.240925195522725,FALSE,0
"400","C",1554208861493,3,"unmasked","B","intellective",3,60.3333333333333,56,0.333333333333333,0.666666666666667,"0zbo7pX4M-Kk_4sPAAAl, 9EiYvzip66uOO21bAABQ, jK_MkfcfbjKKG0-ZAABG",0.552413161003414,TRUE,1
"401","C",1554213661952,4,"masked","B","intellective",3,50.6666666666667,56,0,0.333333333333333,"9qJKfnoQBQd57mnuAAAY, C9vMCeOpYAvtZDHwAAAw, D4_7swxVLRuiXM1HAAAm",-0.576730713864081,FALSE,0
"402","C",1554216661871,2,"masked","A","intellective",4,50,49,0.25,0.5,"34ONtjtCrqZastMYAAAP, O8sTScsqGCFVSItHAAAu, XCVauoVoFXXcWMfDAABD, ZX1XrLlIrzzKUsEcAABH",-0.654602705234253,TRUE,1
"403","C",1554216661871,3,"masked","B","intellective",4,63.5,64,0.25,0.25,"-qKimglQGLMWIILOAAA-, J2uQTEF6C4iyDTvnAABR, O8sTScsqGCFVSItHAAAu, VPiR1IglMQ7fC3yXAAAV",0.922305120011731,FALSE,0
"404","C",1554216661871,4,"masked","Ap","intellective",4,58.25,56.5,0.25,0,"34ONtjtCrqZastMYAAAP, O8sTScsqGCFVSItHAAAu, XCVauoVoFXXcWMfDAABD, ZX1XrLlIrzzKUsEcAABH",0.309063187971626,FALSE,0
"405","C",1554217261920,1,"unmasked","A","intellective",3,56.3333333333333,56,0.666666666666667,0,"Cwil7xKQvl8ToyorAAAh, jyMYYHzjN4UzTxuEAAAu, Ozd_iu3yflqjzWLeAAAb",0.0851812127823818,FALSE,0
"406","C",1554217261920,4,"unmasked","Ap","intellective",3,57.3333333333333,56,0.666666666666667,0,"Cwil7xKQvl8ToyorAAAh, jyMYYHzjN4UzTxuEAAAu, Ozd_iu3yflqjzWLeAAAb",0.20198919983764,FALSE,0
"407","C",1554218462090,1,"unmasked","A","intellective",3,41.3333333333333,35,0.333333333333333,0.666666666666667,"br-grXdJ6N8Mq891AAAu, DjyCzsSafnkMenTjAAA-, I0Yaajfa2f1QhA7mAAAb",-1.66693859304649,TRUE,1
"408","C",1554218462090,3,"unmasked","B","intellective",3,62,70,0.333333333333333,0.333333333333333,"GmXp2RlLa_INFSfUAAAm, I0Yaajfa2f1QhA7mAAAb, sPUzaFNVQbDhTDRKAAAj",0.747093139428844,FALSE,0
"409","C",1554218462090,4,"unmasked","Ap","intellective",3,50.6666666666667,57,0.333333333333333,0.333333333333333,"br-grXdJ6N8Mq891AAAu, DjyCzsSafnkMenTjAAA-, I0Yaajfa2f1QhA7mAAAb",-0.576730713864081,FALSE,0
"410","C",1554220861653,2,"masked","B","intellective",4,65,67,0.25,0,"_kVCcFJT-SPsYFbAAABC, 1SSd0ITsW9yuMxaGAABR, 8PhSouo4zkQ23WKXAABA, W3Vt08keQzw2Gq_AAABI",1.09751710059462,FALSE,0
"411","C",1554220861653,3,"masked","B","intellective",3,56,56,0.333333333333333,0,"-sPJoLpy08G8MABiAAAr, 8PhSouo4zkQ23WKXAABA, w8inipvXY_lr_ODFAAAS",0.0462452170972955,FALSE,0
"412","C",1554222662200,1,"unmasked","A","intellective",3,59,54,0.666666666666667,0,"JnfksK9re0ipBhwwAAAf, LuATXN7D8nPxmOu8AAAh, uKFp90Z0iWgtYzntAABV",0.39666917826307,FALSE,0
"413","C",1554222662200,3,"unmasked","Ap","intellective",3,53,53,0.666666666666667,0,"JnfksK9re0ipBhwwAAAf, LuATXN7D8nPxmOu8AAAh, uKFp90Z0iWgtYzntAABV",-0.304178744068479,FALSE,0
"414","C",1554222662200,4,"unmasked","B","intellective",3,58,54,0.666666666666667,0.666666666666667,"A3Kpcdmt2PJ93HngAABD, Hz-rn6KeXGubDvPeAAA9, uKFp90Z0iWgtYzntAABV",0.279861191207812,TRUE,1
"415","C",1554231061588,1,"masked","B","intellective",3,63.6666666666667,65,0,0,"6XzgXd3-T7e_FpHTAAAl, 9DrKKLpVWHEjHMbwAABJ, yQnfQFcnjjMGYgPUAAAj",0.941773117854274,FALSE,0
"416","C",1554231061588,2,"masked","A","intellective",4,41.75,42.5,0,0.5,"4BU_wTgiIoRUKrV8AABA, 6XzgXd3-T7e_FpHTAAAl, E1vktr_N5aBjLHiYAABF, S4NwSRl2bjXDvq-bAAA5",-1.61826859844013,TRUE,1
"417","C",1554231061588,3,"masked","B","intellective",4,45.5,46.5,0,0.25,"9DrKKLpVWHEjHMbwAABJ, hUT4TUOaAj-yLY2lAABI, S4NwSRl2bjXDvq-bAAA5, VGbrT-GCIWeiq5_uAABX",-1.18023864698291,FALSE,0
"418","C",1554231061588,4,"masked","Ap","intellective",4,54.5,60.5,0,0.25,"4BU_wTgiIoRUKrV8AABA, 6XzgXd3-T7e_FpHTAAAl, E1vktr_N5aBjLHiYAABF, S4NwSRl2bjXDvq-bAAA5",-0.128966763485592,FALSE,0
"419","C",1554294661432,4,"masked","B","intellective",4,46.25,43,0.5,0.75,"_3BM6S6AVJrwgHJAAAAr, dfObPr9yM5nqhFFEAAAx, F-kplGooeP9dU3QrAAAy, psq8KeTNCO9jJiMNAABJ",-1.09263265669147,TRUE,1
"420","C",1554296461500,1,"masked","A","intellective",4,47.75,45.5,0.25,0,"IlNpwWKqm2dGzpyYAABD, JVnGVbS-dbPnvtq8AAAG, pId3hC_UsiH-sVEtAAAp, s17JHvURki3pT1skAAAu",-0.917420676108584,FALSE,0
"421","C",1554296461500,3,"masked","Ap","intellective",4,59.75,64.5,0.25,0.5,"IlNpwWKqm2dGzpyYAABD, JVnGVbS-dbPnvtq8AAAG, pId3hC_UsiH-sVEtAAAp, s17JHvURki3pT1skAAAu",0.484275168554513,TRUE,1
"422","D",1553010760733,1,"masked","A","creative",3,39.6666666666667,44,0.333333333333333,0.333333333333333,"cH-mKrkzE2JaiNuAAAAX, f7OPAKKFO5-l7GcaAAAV, vQ8ygNfAUl9uM57iAAAU",-1.86161857147192,FALSE,0
"423","D",1553010760733,3,"masked","B","creative",4,63,70,0.25,0,"f7OPAKKFO5-l7GcaAAAV, Jq9PTFBwzeILFSW1AAAo, UjEH5Kua-bIYRGWNAAAm, ZHdw5xVV7S6p3yGKAAAs",0.863901126484102,FALSE,0
"424","D",1553010760733,4,"masked","Ap","creative",3,39.3333333333333,43,0.333333333333333,0.666666666666667,"cH-mKrkzE2JaiNuAAAAX, f7OPAKKFO5-l7GcaAAAV, vQ8ygNfAUl9uM57iAAAU",-1.90055456715701,TRUE,1
"425","D",1553019661611,1,"unmasked","A","creative",3,55.6666666666667,55,0.333333333333333,1,"bgA1o_yqZboinxfKAAAV, IBgrlBhYKaT2wkqCAAA1, tOvNhY775BD-YrVFAAA0",0.00730922141220915,TRUE,1
"426","D",1553019661611,2,"unmasked","B","creative",4,49,56,0.5,0,"2BCxwRlJ1DISHo51AAAe, bgA1o_yqZboinxfKAAAV, ggOrR9m9bvD7DQtsAAAs, O3ZKDpKRJmgEI4meAAAp",-0.771410692289511,FALSE,0
"427","D",1553019661611,4,"unmasked","Ap","creative",3,51.3333333333333,56,0.333333333333333,0.666666666666667,"bgA1o_yqZboinxfKAAAV, IBgrlBhYKaT2wkqCAAA1, tOvNhY775BD-YrVFAAA0",-0.498858722493909,TRUE,1
"428","D",1553021461648,3,"masked","B","creative",3,36.6666666666667,36,0,0.666666666666667,"fytf3CDBTv3gnTm4AAAF, ttXdYd0yEGCvm3sCAAAo, zWt7WlP2KiebPbynAAAg",-2.2120425326377,TRUE,1
"429","D",1553100662161,1,"unmasked","A","creative",3,58.6666666666667,54,0.333333333333333,0,"-wwy0dUb_eUqV2SAAAA0, 35kyJXcqISHDSwsxAABC, b1tlRgWiJtKIsFyXAABB",0.357733182577983,FALSE,0
"430","D",1553100662161,3,"unmasked","B","creative",3,43.3333333333333,44,0.333333333333333,0.333333333333333,"17VyFyF2VQxNkld7AAA3, 35kyJXcqISHDSwsxAABC, nQU251nCzcjawjCCAAA5",-1.43332261893597,FALSE,0
